uri,text,handle,labels,like_count,quote_count,repost_count,sentiment
at://did:plc:ab342zbvoeqgrgowtsvyqeco/app.bsky.feed.post/3lbjhij75yc22,"Good morning!

Getting my flu and covid vaccines today 😔",ltperiwinkle.bsky.social,[],39,0,1,0.2244
at://did:plc:4oh4cchk3gyhjxkzhch2ddwc/app.bsky.feed.post/3lbjhi7c3is2r,"The one that comes to mind is aids / hiv denialism, which he's talked about since the 80s, although it seems like all the examples found online of him being anti-science start around the year 2000...

He also pushed the idea that vaccines cause autism in the 90s.  And the fluoride nonsense.",somniostatic.bsky.social,[],64,0,9,-0.0516
at://did:plc:fthvwutui67adqfqy3kpnxkr/app.bsky.feed.post/3lbjhi3v74s2k,Reminder: next week is an insanely busy travel day across the US. If you have not gotten your flu or Covid vaccines this year getting them now will give you a bit more protection from the everyone came back from break with new germs to share… we’ve had post thanksgiving surges every year since 2020,theurv.bsky.social,[],0,0,0,0.2924
at://did:plc:76z25wqaznngd3w6zirjcjux/app.bsky.feed.post/3lbjhe76a6s23,"Why start with that?
Because in about 10 years I'll start yearly flu vaccination and then I'd like sero conversion rates of ~90%, not ~55% as currently the norm
So, short answer: Purely selfish reason

Summary: Vaccines good, send more!",hoodiecraw.bsky.social,[],1,0,0,-0.2228
at://did:plc:nqt23jcxlmtkik4phqb7g742/app.bsky.feed.post/3lbjhco2vxk2l,#Vaccines,bratpack.bsky.social,[],0,0,0,0.0
at://did:plc:76z25wqaznngd3w6zirjcjux/app.bsky.feed.post/3lbjh3sm2jc23,"Totally, and my mistake
Saw the second part of my message (give vaccines more money, make them easier available) as the main part, intention not realised (well?)",hoodiecraw.bsky.social,[],2,0,0,-0.1724
at://did:plc:irkbpelkl2olromqujjs4qit/app.bsky.feed.post/3lbjgz5dmx22l,"Losing insurance right before we might lose vaccines is a fun combo, lemme tell ya",bjornanders.bsky.social,[],1,0,0,-0.25
at://did:plc:jo2idh3p6palmbw5yvd4iqxj/app.bsky.feed.post/3lbjgwydjrd2r,UK’s vaccine advisory committee won’t recommend pregnant women take the COVID-19 vaccine in 2025-2026. Researchers presented evidence COVID-19 poses very low risk to pregnant women and their infants and the vaccines provide minimal benefit. patientmaktpatientcv.substack.com/p/uk-not-giv...,patientmakt.bsky.social,[],0,0,0,0.1849
at://did:plc:dfvt56eutbantis7bz63cix2/app.bsky.feed.post/3lbjgpsd7is2i,"🦠Survive lockdown while completing tasks with 4-16 players in this viral co-op game of tag. Avoid the virus, grab vaccines, and save your fellow humans. But beware - get sick and you'll join the viral invasion!🦠

bit.ly/avoidyvirus",avoidyvirus.bsky.social,[],0,0,0,-0.3489
at://did:plc:7aalwbq4wxl4zekx4a7epbx4/app.bsky.feed.post/3lbjgpjdqbk24,i got two meningitis vaccines and the flu shot today i feel like doodoo,s-luvscats.bsky.social,[],0,0,0,-0.0258
at://did:plc:5vbwfvouhtxpm7wnhejahdvj/app.bsky.feed.post/3lbjgout2ob2t,"It is high time that we, scientists, acknowledge that we are also citizens, and thus political animals, step down from the ivory tower and contribute to the public discourse. It is badly needed lest we leave the space to charlatans about vaccines, climate change, food security, health… you name it.",lionlchristiaen.bsky.social,[],9,0,0,-0.2263
at://did:plc:jo2idh3p6palmbw5yvd4iqxj/app.bsky.feed.post/3lbjggx6bcd2r,"The Swedish Doctors Appeal reported on the latest V-Safe data about the covid vaccines and kidney problems are on the rise: Nearly 12,000 reports of kidney problems in the latest analysis of V-safe data on the COVID-19 vaccination. patientmaktpatientcv.substack.com/p/kidney-pro...",patientmakt.bsky.social,[],1,0,0,-0.6597
at://did:plc:pmq2hykgmyxolsxnons3cwhg/app.bsky.feed.post/3lbjg3zib7s2h,"Checked in with the doctor to talk about how things are going. I tink so far, so good. Going to get my vaccines tomorrow, I already had flu but getting shingles booster and covid, so i should be done for a bit. 

Getting them while they're still covered and whatnot.",clancynacht.bsky.social,[],0,0,0,0.1866
at://did:plc:hstdnhj4om3gt7cb4dli3o7k/app.bsky.feed.post/3lbjg25sb422x,"By the way: given the level of animosity I found when communicating speculative theories that would take a 500 light-year particle accelerator to be tested, I can’t imagine what it is like to deal with vaccines, biology, history or political science. You have my sincerest admiration. 

🧪⚛️ #science",davidedebiasio.bsky.social,[],24,0,2,0.7579
at://did:plc:hnynajpysr47rnyf5mvlxrsz/app.bsky.feed.post/3lbjfwberus2d,"Ok, maybe I misunderstood. But in the context of a post about vaccine misinformation (i.e. that vaccines don't work or, even worse, are either harmful or somehow tools of government control), I hope you can understand that how you started your response might raise a flag or two.",hishamzerriffi.bsky.social,[],2,0,0,-0.6059
at://did:plc:b7dgzzkgrcyaa4o42fpshpnr/app.bsky.feed.post/3lbjfqze4622g,"Well this seems ominous.
""An Idaho health department isn’t allowed to give COVID-19 vaccines anymore in counties on Oregon’s border""
www.opb.org/article/2024...",nickdeanscroggs.bsky.social,[],0,0,0,-0.0772
at://did:plc:mihigibe3ztrdp4r746oncuo/app.bsky.feed.post/3lbjflntzys2t,"Even expecting the number to be bad, I gasped at 40%. And this was 2021, when we knew Covid was airborne and had vaccines in the first quarter of the year. So many of these deaths were entirely preventable.",baddestmamajama.bsky.social,[],59,0,21,-0.4939
at://did:plc:kfj6letvntutu4ctr6dkijn7/app.bsky.feed.post/3lbjfgo5tn22i,Glad you’re feeling better and hoping that we don’t have a new mutation with RFK taking away vaccines.,dpfrazier22.bsky.social,[],1,0,0,0.8481
at://did:plc:3rtjdgh25wfrwtrvyu7qaz7a/app.bsky.feed.post/3lbjfcxr2gc2d,"5g radiation, vaccines, fluoride , GMO, and seed oils are means of depopulation.",damperleaf.bsky.social,[],0,0,0,0.0
at://did:plc:e4jgjqk255sa5j5jf7jcgdte/app.bsky.feed.post/3lbjfcjve6k2y,"The media outlets rightly admonishing RFK Jr. need to reckon with their own roll in his rise to prominence.

In 2005 Rolling Stone and Salon would publish his op-ed ‘Deadly Immunity’ linking vaccines to autism in children, based on tiny - later retracted - British study.",pessimistsarc.bsky.social,[],769,8,137,0.0
at://did:plc:3rtjdgh25wfrwtrvyu7qaz7a/app.bsky.feed.post/3lbjfbn3ga22d,"Bill Gates owns the farmland, and he will kill us with his tainted vaccines!",damperleaf.bsky.social,[],0,0,0,-0.7177
at://did:plc:wvomu7ojrouhhg46uaz4bpro/app.bsky.feed.post/3lbjf5ebdls23,I think it's kind of ironic is that a broader understanding of science actually helped me get closer to Christ (and even dove-tailed into my eventual understanding and belief in things like vaccines and further biological science). But the broader conservative movement relies on ignorance and fear,teacyfox.bsky.social,[],0,0,0,-0.8018
at://did:plc:2rtwht4sh3y5gfb4ysaafe2o/app.bsky.feed.post/3lbjeyxl5bs2t,"A man that believes wifi causes cancer, vaccines cause autism, the WHO fabricates pandemics, US water is making people trans, and HIV doesn’t cause AIDS. He’s an addled conspiracy theorist. If appointed his stated plan is to dismantle DHHS and remake US healthcare in his vision.",erecstebbins.com,[],0,0,0,-0.7783
at://did:plc:lc2svptjoego6356iwsaopvz/app.bsky.feed.post/3lbjevwmh5k2q,My tortie has to have gaba before blood draws. She becomes a 9 lb SpiderCat—all legs—and is STRONG. The gaba allows the vets to get the needle in. She’s fine for vaccines tho.,poofykittyface.bsky.social,[],1,0,0,0.7034
at://did:plc:3rtjdgh25wfrwtrvyu7qaz7a/app.bsky.feed.post/3lbjeuoru222d,Covid vaccines killed thousands…,damperleaf.bsky.social,[],0,0,0,-0.6705
at://did:plc:7eikotpzv2kvhhr46zkps7cl/app.bsky.feed.post/3lbjeeuxg7s2o,"Biggest failure of the West has been inability to form international opinion against Russia. Why?
- failure to provide Covid vaccines
- lacklustre response to Ukraine-driven food crises
- environmental bossiness and unreliability as economic partners
- past form/hypocrisy",weayl.bsky.social,[],0,0,0,-0.8519
at://did:plc:xgua5574kbppxolk63ujzdif/app.bsky.feed.post/3lbjebsheyd2x,"omg! he is also a hitler he wasn't when he was with us but now things have changed, he should also be shot as he wan't to remove oil and bad vaccines .",pokie009.bsky.social,[],1,0,0,-0.722
at://did:plc:e7lzowwltvxxqktnr2egomhr/app.bsky.feed.post/3lbje6w7ky22z,"RFK is mentally ill.

He us a narcissist who projects HIS issues to be the same for ALL people.

Hence, Adderall is b-a-d because it was bad for him.

Anti-depressant users should be sent to camps because he struggled with them.

He thinks he has Autism bc of vaccines.

Don't ket him near PH",dzaia40.bsky.social,[],0,0,0,-0.8271
at://did:plc:nsijznxexcufcbkwik47dcxb/app.bsky.feed.post/3lbje32a3zn2o,I had the smallpox vaccine as an infant.  I had chicken pox and rubella as a child.  They called rubella the German measles at the time.  I had the polio vaccine as soon as it was offered.  I had the mumps vaccine as soon as it was offered.  I'm current on my SARS-Cov-2 and flu vaccines.,iamramon.bsky.social,[],3,0,1,-0.3818
at://did:plc:tsmnnx3naewliood5xp4oih5/app.bsky.feed.post/3lbjdsdrfg22l,"3. Each doctor had been suspended during the height of the pandemic, pursuant to the Board’s “immediate action” powers.  Each doctor was suspended for similar reasons: allegedly issuing fake COVID vax certificates & promoting misleading info about COVID vaccines",exposingnv.bsky.social,[],17,0,1,-0.8591
at://did:plc:nto45ibl4dmtn7qu5thetghi/app.bsky.feed.post/3lbjdq3x2k42q,"All vaccines listed in the chart were developed / recommended prior to 1970. Today children are recommended to get roughly 26 vaccines/boosters (depending on the series) by their first birthday. In 2018, the number was 19 (21 if including seasonal or high risk populations)",normalguy007.bsky.social,[],0,0,0,0.2023
at://did:plc:2otnxncsfcacsgggxxao27ke/app.bsky.feed.post/3lbjdiyntes2z,"The flip side tho to that is that the most common way to make vaccines, need eggs. If the chickens that normally would be producing them, are having to be culled by the millions due to being H5N1 infected, that will SERIOUSLY impact our abilities to scale for a pandemic.

www.cdc.gov/flu/vaccine-...",mswoofs.bsky.social,[],2,0,2,-0.5622
at://did:plc:sxc6qzcglogdqpkiqncxi6sg/app.bsky.feed.post/3lbjcxjqeg22s,got some vaccines done today and when they were taking my vitals they told me my heart rate was at 42 😭😭 normally mine is in the high 80s hello,taropilled.bsky.social,[],3,0,0,0.0258
at://did:plc:xriowfjs32ky7334ozkag2jt/app.bsky.feed.post/3lbjcu7q55z22,"I dunno. I have quite a few friends there, but most of the friends I have there are either very casual about COVID or are immune-compromised and getting all their vaccines from NHS. So I never really hear about that aspect.",sarahv.dftba.social,[],1,0,0,0.8543
at://did:plc:jbthbu4vdvxgi26mq5n32s2c/app.bsky.feed.post/3lbjcotf5622y,"Hear me out, I think we ought to weaponize their stupidity like ""Big gov wants to make you weak so they can controll you and vaccines are a way to fight back"" type beat",sunbleachedossuary.bsky.social,[],0,0,0,-0.7096
at://did:plc:ut74xbjocup34cnisifjdotz/app.bsky.feed.post/3lbjcodifuk2e,"I also cried when I saw the results from the first big mRNA vaccine trial.

I cried again when it became clear how many preventable deaths were occurring among people who distrusted the mRNA vaccines.",matthewdhealy.bsky.social,[],1,0,1,-0.7184
at://did:plc:54vaxivudpa4quclmrep4crk/app.bsky.feed.post/3lbjcjenvak2s,"For millennia, humans led meaningful lives without any of the scientific or engineering advances of the last 275 years. Most valuable human knowledge is in literature, art, music, oral tradition. Yes, vaccines and electrification are incredible, but they don't teach us who we are or how to live.",activeoppressor.bsky.social,[],1,0,0,0.5714
at://did:plc:tvb2e2pr72ibdtnzhyszr7kj/app.bsky.feed.post/3lbjchqdm3s27,"RFK wants to ""shift the health system’s incentives toward primary care and prevention."" says WaPo.

But what's the primary means of disease prevention? Vaccines!
www.washingtonpost.com/health/2024/...",solenodon.bsky.social,[],6,0,0,0.4664
at://did:plc:sc5ilbpfhphpp2onfgkag4il/app.bsky.feed.post/3lbjch6qkjc26,How Robert F Kennedy Jr will be a disaster for vaccines www.skepticalraptor.com/skepticalrap...,michaelwarren49.bsky.social,[],0,0,0,-0.6249
at://did:plc:hswxsl22vrphpauti45zkw2d/app.bsky.feed.post/3lbjcgaxbn22h,Vaccines are good and Lucy pup is covered. She has much better healthcare than I do 😂,petegeller.bsky.social,[],2,0,0,0.8271
at://did:plc:efafqpwl3nh3j2j7f5fqg2xg/app.bsky.feed.post/3lbjceghxsc2g,"MAGA logic be like:
	•	‘Vaccines are a government tracking device!’
…typed from a phone that has location services on, while wearing a MAGA hat made in China, eating Chick-fil-A, and posting from a Walmart parking lot. 🧠✨ 
#IQLeftTheChat #MakeLogicGreatAgain",shadowedkira.bsky.social,[],9,0,2,0.6239
at://did:plc:sqjrl6l5rtj7vwjrqep6pn73/app.bsky.feed.post/3lbjcaoephn2u,"Isn't it? Now, without vaccines, the diseases will  soon be knocking on our doorsteps again.",bogiebrylee.bsky.social,[],1,0,0,0.0
at://did:plc:jcodkjdcnel6nyltofq3oe7p/app.bsky.feed.post/3lbjc5nuozc23,"Female bodily autonomy, LGBT rights, climate protections, now vaccines will be under threat.",bearsfan24.bsky.social,[],0,0,0,-0.5267
at://did:plc:ncur2pbg756dvmkaq2ubcs2y/app.bsky.feed.post/3lbjc5kn2md2n,"The fact that we are trying to remind people that the days before vaccines were bad and the fact that folks still want to argue that vaccines are bad, I just can't.",gardenknitter.bsky.social,[],0,0,0,-0.8442
at://did:plc:sn3b4yrqz5oxf6vay2uojagi/app.bsky.feed.post/3lbjc5iqrvk2g,"I had surgery for cervical precancer earlier this year because I got all my vaccines late, at 18. It wasn’t fun. Get your paps, get vaccinated",catlikesdonuts.bsky.social,[],3,0,0,0.5106
at://did:plc:5usmijinf5yj6u7x34uxy3oh/app.bsky.feed.post/3lbjc4oald22v,Read this thread should convince you that vaccines works!,lindakay1.bsky.social,[],1,0,0,0.3164
at://did:plc:ohd6vxsikm2w6llnqw53cgfa/app.bsky.feed.post/3lbjbvtlruc2j,There is no proof that vaccines did this and not Natural immunity,rightwingermike.bsky.social,[],0,0,0,-0.5122
at://did:plc:mi7if3czciowfal5dqpipmdq/app.bsky.feed.post/3lbjbrp5tm22v,"To be covered a vaccine needs to be recommended as a routine vaccine to children or pregnant people, and have an excise tax imposed by Congress. I don’t think RSV vaccines have an excise tax, so they won’t be added without legislation. You’re right.

www.hrsa.gov/vaccine-comp...",doritreiss.bsky.social,[],3,0,0,0.128
at://did:plc:lnzlj2hyfqvxnfxai72ihqyb/app.bsky.feed.post/3lbjbr6rch42b,"Not all vaccines eliminate diseases.
Genetically modified infections not control by vaccines.",sunthinesh.bsky.social,[],0,0,0,0.0
at://did:plc:fr7wblhzax3243dwgqa5st6j/app.bsky.feed.post/3lbjbkliuhk26,I think the onus will be on physicians to actually talk seriously to patients about vaccines. Too many of them don't.,wendyorent.bsky.social,[],4,0,0,-0.1779
at://did:plc:3bn63saa4xoloys47hly7nsh/app.bsky.feed.post/3lbjbij7ycc2f,"So let me get this straight. If the rapist tells us that he's not a rapist then it will all make sense and we can just move on. No further questions needed. Markwayne Mullin also recently brought up the debunked ""vaccines cause autism"" claim during an interview when he was defending RFK Jr.",lizardrocket.bsky.social,[],0,0,0,-0.2707
at://did:plc:pux2tpn7yrkmey2rj7jb44vo/app.bsky.feed.post/3lbjbhb25ss2c,"The services not provided will be available for the low, low price of, ""Our tax dollars paid to develop (the internet / national weather service / food supply inspection routine / vaccines), why do have to pay so much more for the same thing now god damn it!?""",charlottebanks.bsky.social,[],0,0,0,-0.6696
at://did:plc:3245pl2fhvk4y2khhfughxon/app.bsky.feed.post/3lbjbglhyu22u,I'm not sure that the chickens will survive and Bobby will not allow for new vaccines? I hope that I am wrong.,honeywhite2024.bsky.social,[],1,0,0,-0.4268
at://did:plc:rjqh5woeuc2aj2auhdm2l7ao/app.bsky.feed.post/3lbjbc4qnlc2x,"Oh, we'll absolutely be worrying about eggs. Chicken eggs are used to grow flu vaccines.",porterflynn.bsky.social,[],1,0,0,-0.6461
at://did:plc:isngzaftbhy2szpn46j7fttn/app.bsky.feed.post/3lbjbb44aok2v,they’ll see this and say vaccines are useless,masonsoares.bsky.social,[],104,1,24,-0.4215
at://did:plc:5k2nnvaelbtke5jtb4etuajf/app.bsky.feed.post/3lbjb63vdc22x,"WTAF is wrong with these people?
I lived through catholic school and am so offended when anyone tries to force any religion on me. 
The experience throughly inoculated  me against any organized religion. 
Who said vaccines don’t work?",romeothedog.bsky.social,[],0,0,0,-0.725
at://did:plc:r7hyj5suqbctkydaon2fb2mr/app.bsky.feed.post/3lbjb5vln6s2n,"Got mine booked for Monday.  Had proper flu once only and it's bleedin' awful.

Anyway, makes a nice change after that other place to read a thread about vaccines without trawling through loads of dimwit bellends banging on about, ""your (sic) shilling for big farmer"",  and, ""teh turbo cancer""!",bennyleeds.bsky.social,[],3,0,0,-0.8172
at://did:plc:ncbi6hzprml2nk5jylkaqgkx/app.bsky.feed.post/3lbjaxwkwye27,I thought I read somewhere that RSV was actually not included in either program because Congress (?) had not amended the list of vaccines covered…,benecal.bsky.social,[],1,0,0,0.0
at://did:plc:bx4rtvgbj7seford3dzuzhjn/app.bsky.feed.post/3lbjaxskkhx2q,"We need evidence-based scientists and information for accurate decision making, especially since we have so much of the opposite in the WH. It is the only thing that kept many of us alive during COVID, vaccines, wellness programs and treatments. Please maintain standards.",kerri-rice.bsky.social,[],2,0,0,0.7783
at://did:plc:wlgrbn5zgtjmvn4v4tequ76w/app.bsky.feed.post/3lbjawz25ds2a,Another thing to get done. Get all vaccines updated asap.,vlf79.bsky.social,[],15,0,2,0.0
at://did:plc:dvitg4yj5feuxdrk2ek2p5d7/app.bsky.feed.post/3lbjau6keck25,Those vaccines are the only ones that worked. They actually prevented diseases. Not like the vaccines of today,sharka.bsky.social,[],0,0,0,-0.2523
at://did:plc:h227kzmo6weuaglcskqhmv4x/app.bsky.feed.post/3lbjatvhxdk2z,"At the heart of HHS’s mission is the promotion of evidence-based public health and medical practices.

Kennedy’s anti-science views and opposition to vaccines — among the most effective tools for preventing disease in human history — directly contradict that mission.

@seattletimes-rss.bsky.social",neilsehgal.bsky.social,[],3,0,0,0.7346
at://did:plc:rnu7rdgwjpokaajniobp6gbh/app.bsky.feed.post/3lbjassy6zk2r,"We were talking during our team meeting that we all need to get our vaccines and stock up.

I found out today that my supervisor's old job was an immigration advocate!",sewimperfect.bsky.social,[],1,1,0,0.0
at://did:plc:af3m5so7rawuxqy6vqpd2ise/app.bsky.feed.post/3lbjar56wx22i,"Reminder that you can report accounts and posts that are disinformation here.

Also block those accounts to oblivion after you report them.",queeralchemy.com,[],5,2,2,-0.4404
at://did:plc:tg3zx4txl3vx7tatldi2tgxv/app.bsky.feed.post/3lbjaqamyu22g,"There is light in the dark: the nasal vaccines and one nasal spray, which science is developing, promising a better future for us all.
Until that we need to stay safe and hopeful. 🍀",paradigmenwechsel.bsky.social,[],1,0,0,0.8957
at://did:plc:tlhirbhmax2bxbzmu7nstqk2/app.bsky.feed.post/3lbjamn54cc2n,"I started out thinking I was exaggerating till I did the math and actually:

• RFK Jr thinks unpasteurized milk is good for you,
• raw milk has avian flu in it now,
• he thinks vaccines make you sick

∴ that shit I said is what he thinks",roosefella.bsky.social,[],2,0,0,-0.8074
at://did:plc:7lj6jp6ilsrfzkbnb6kteidd/app.bsky.feed.post/3lbjakwmwt22s,"Ohhhh damn! Ian still going heavy on vaccines.

Have you seen the latest crude death rates yet??",boianspeaks.bsky.social,[],0,0,0,-0.899
at://did:plc:hnynajpysr47rnyf5mvlxrsz/app.bsky.feed.post/3lbjajlb6mk2i,"Could vaccines be improved or new ones developed? I assume so (not my field). 

But “vaccines work” is not a wrong statement. Look at measles, mumps, rubella, etc. Or COVID. In the context of people calling into question the basic science of vaccines, I think it’s worth saying they work.",hishamzerriffi.bsky.social,[],1,0,0,0.7738
at://did:plc:zfqhib3o77oeq775nzgj7yeh/app.bsky.feed.post/3lbjaiy6rg22o,Get all your vaccines now. It's going to be a long 4 years.,fuzzyfriendz.bsky.social,[],3,0,0,0.0
at://did:plc:7lj6jp6ilsrfzkbnb6kteidd/app.bsky.feed.post/3lbjahfqys22s,"Poor Amir… still screaming into the void about people who refute vaccines? Don’t worry, most normal people won’t be getting a Neuralink either.

P.S. …have you checked the crude covid death rate by vaccine status lately?",boianspeaks.bsky.social,[],2,0,1,-0.9482
at://did:plc:ah5zfukmx6zi6w57qlxv6zlk/app.bsky.feed.post/3lbjacwlhg222,"If this photo isn’t enough to get you to adopt sweet Selena, watch the video of her nuzzling up for pets at the shelter. Selena was surrendered by her owner and is the shelter’s longest resident. Her adoption fee has been waived! Details in alt text

www.facebook.com/share/r/17oj...",breakingmews.bsky.social,[],294,2,70,0.6114
at://did:plc:kejctira6rjdwrwtiqncvy35/app.bsky.feed.post/3lbjaccoqg42f,Add covid vaccines!!,hopefulchuck.bsky.social,[],0,0,0,0.0
at://did:plc:5w3t3fvvoeo7kcd5rukfkzti/app.bsky.feed.post/3lbjab3arm22u,"Message to healthcare professionals:  you are not the decision maker on what treatments are legal. Do your jobs and provide care. You lose your opinions when you take the job. If you didn’t want to provide vaccines, go be a florist.",ryansforbeson.bsky.social,[],2,0,1,0.3182
at://did:plc:h4jkx2pdfbrkquvdotk6jf64/app.bsky.feed.post/3lbjaaopirs2k,"Vaccines eradicate diseases, save lives, and make communities safer.",liberalsoflakestl.bsky.social,[],0,0,0,0.7184
at://did:plc:i7ajbuc2tqcnm5il3uozo57t/app.bsky.feed.post/3lbja4h7tl22k,"
You Know RFK Jr. Is Going to Be Bad. It Might Get Even Worse.
If bird flu starts spreading easily among people, we’re going to need a lot of vaccines.

slate.com/technology/2...",nyhimal.bsky.social,[],0,0,0,-0.7783
at://did:plc:tzro75qfnbc5nkwul54oslll/app.bsky.feed.post/3lbja2gj3vk2m,"There is an option-none, esp. in elderly & or ill . Unless it's rabies which is legally required.
I ceased the reg/core vaccines w/ all my dogs & cats & did titer testing for some yrs-titers showed old vaccines still protecting.  Finally skipped the titers after sev yrs.  Vet was on board too.",dogwoman.bsky.social,[],0,0,0,-0.34
at://did:plc:j36x3wjntq7ynd4sn6pfekeo/app.bsky.feed.post/3lbj7yif2pk2g,"STOP HOMAN! Our next target MUST be Homan. RFK is a ninny but insurance companies, schools and MDs will insist vaccines stay. All others are TV personalities and won't get up to speed in time or will be undermined by staff. But Homan, he will arrest and traumatize millions...And he aims to enjoy it.",juliehutchinskoch.bsky.social,[],1,0,1,-0.8363
at://did:plc:x66y7mt3lhfvjf2cg46kuec5/app.bsky.feed.post/3lbj7xfflhs2m,Vaccines and Subsidizing chickpea production for Falafels ASAP!,coolranch4lyfe.bsky.social,[],0,0,0,0.0
at://did:plc:zus33p6nnh3zxbpheaug7rhw/app.bsky.feed.post/3lbj7rad7r22v,"Facts. Statistics.
Pay attention anti-vaxers.
History tells the story of vaccines.

.",leecle.bsky.social,[],0,0,0,-0.1027
at://did:plc:vwv6zzcde3e2nlnuici3tqz7/app.bsky.feed.post/3lbj7o6tzck23,"The ones I know seem to honestly believe children have a better chance at surviving these diseases unscathed than surviving the vaccines, that they'll be stronger for it, that we loved chickenpox parties & the resulting shingles we get later in life. Childhood death rates pre-1940s disagree.",librerica.bsky.social,[],2,0,0,0.9186
at://did:plc:lj2zatxqsjhvdz5wlohxrmqm/app.bsky.feed.post/3lbj7iphmms2m,So RFK Jr. murdered over 80 babies in Samoa after convincing them that two babies who died from accidentally being injected with muscle relaxers instead of vaccines died. His Liefare propaganda convinced Samoans not to vaccinate against measles leading to an outbreak.,stickymoney.bsky.social,[],4,0,1,-0.8578
at://did:plc:x6274myd3mqck2qik3u7qse5/app.bsky.feed.post/3lbj7hlqx722j,"
The abyss 
Healthcare Czar 
Pandemics 
Vaccine 
Vaccinated 
Vaccines 
Covid 
Bird Flu 
Mpox 
West Nile Virus 
EEE virus 
Zoonotic Spillover",anthropoceneepoch.bsky.social,[],1,0,1,-0.3818
at://did:plc:xlup2d3xu6blyuc433legev4/app.bsky.feed.post/3lbj7fhkxxc27,He will single handedly be responsible for our infant mortality rate skyrocketing if he starts getting rid of vaccines,paddiography.bsky.social,[],7,0,1,0.3182
at://did:plc:uhgnxx5pzdxva5dbrdhszgtj/app.bsky.feed.post/3lbj7bmgxus24,"5 of 5 of Steve Rattner's ""Charts"" showing that vaccines (& Fluoride) attacked & undermined & possibly put at risk by the deranged lunatic RFK Jr. are effective & work as intended, & in the case of vaccines save lives.  The blue line is tooth decay, the red line fluoride in water!",donkosin.bsky.social,[],0,0,0,-0.7574
at://did:plc:uhgnxx5pzdxva5dbrdhszgtj/app.bsky.feed.post/3lbj7acr77k24,"4 of 5 of Steve Rattner's ""Charts"" showing that vaccines (& Fluoride) attacked & undermined & possibly put at risk by the deranged lunatic RFK Jr. are effective & work as intended, & in the case of vaccines save lives. 101 million infant lives saved by vaccines RFK Jr. falsely claims cause autism.",donkosin.bsky.social,[],0,0,0,-0.1779
at://did:plc:56l3wfaxe7iuikwhuml4gb3k/app.bsky.feed.post/3lbj77qgayc2v,Vaccines work,kragbax.bsky.social,[],0,0,0,0.0
at://did:plc:tbd2caukkpubwb6nv7p5z3ip/app.bsky.feed.post/3lbj77ghzfc2b,"Right.The foreign US policies are made by military complex(Lockheed Martin is the biggest),they sponsor both parties.Deep State do exist under the umbrella of the federal agencies, one of them,CDC forced people to take MRNA vaccines and lockdowns.Pfizer also sponsored in the past Democratic Party .",valicv.bsky.social,[],0,0,0,-0.0772
at://did:plc:d64vxgjhxvigcrwpcvlgchty/app.bsky.feed.post/3lbj75v5hex2c,"If the problem is Big Pharma making too much profit on vaccines, then the solution is MANDATING THAT VACCINES BE FREE. Not pretending the diseases don't fucking exist. Jesus fucking Christ. How are people like this real.",kawree.bsky.social,[],3,0,1,0.8288
at://did:plc:hbxbhhxhrlt7ch46qecwhtwz/app.bsky.feed.post/3lbj756bdyd2v,"We analyzed more than 500 isolates and uncovered almost a 109 distinct genetic types, highlighting the genetic variation of Klebsiella. This research highlights the urgent need for better solutions—like new polyvalent vaccines—to reduce the burden of these infections—and save more lives. (3/3)",yogihooda.bsky.social,[],1,0,0,0.3477
at://did:plc:psanvgloeowdbcnailrgmwh2/app.bsky.feed.post/3lbj73yvbl22g,"Bill Gates should be in charge of our health, not this vaccine denying danger to society!!!!  

Bill Gates knows so much about health, vaccines and curing diseases!  We need his guidance, not dunces like RFK!",voiceofjustice.bsky.social,[],2,0,1,-0.685
at://did:plc:uhgnxx5pzdxva5dbrdhszgtj/app.bsky.feed.post/3lbj6yz52v224,"3 of 5 of Rattner's ""Charts"" showing that vaccines (& Fluoride) attacked & undermined & put at risk by the deranged lunatic RFK Jr. are effective & work as intended, & in the case of vaccines save lives. The blue bars show annual cases before each vaccine, then the # of cases after, & % decrease.",donkosin.bsky.social,[],0,0,0,-0.5423
at://did:plc:h4ggbgoaffhww2r7wdar4xhr/app.bsky.feed.post/3lbj6xvmftm2a,How many vaccines have you gotten? My guess 4,donniehater.bsky.social,[],2,0,0,0.0
at://did:plc:uhgnxx5pzdxva5dbrdhszgtj/app.bsky.feed.post/3lbj6uv7ssk24,"2 of 5 of Steve Rattner's ""Charts"" showing that vaccines (& Fluoride) attacked & undermined 9& possibly put at risk by the deranged lunatic RFK Jr. are effective & work as intended, & in the case of vaccines save lives.  This one showing the disparity in Covid deaths (even lower with booster shots).",donkosin.bsky.social,[],0,0,0,-0.6908
at://did:plc:5kdvjmaolnjuksokrhownvft/app.bsky.feed.post/3lbj6th7z5k2u,"This is misleading. The real statistics that are important are not ""cases"" but fatalities and dire health outcomes of the cases. Real data shows that more than 90-95% of all fatalities were already eradicated before vaccines came in due to improvements in sanitation and public health.",gabemasson.bsky.social,[],0,0,0,-0.5619
at://did:plc:yh6vtwx2ccy5lbtrsiygc7xg/app.bsky.feed.post/3lbj6s2rmkc2u,"You’re welcome. It’d be good to call them and tell them
You want them to shore up constitutional rights, etc. stockpile vaccines.",lasmoocherina.bsky.social,[],0,0,0,0.7351
